enderecos,lon,lat,endereco
"SEROA DA MOTA, 0 - CENTRO, Barão de Grajaú - MA, 65660000",-43.0243297,-6.75825,"SEROA DA MOTA, 0 - CENTRO, Barão de Grajaú - MA, 65660000"
"RUA SÃO FRANCISCO, 88 - VILA MIGUELZINHO, Barra do Corda - MA, 65950000",-45.2464996,-5.5018917,"RUA SÃO FRANCISCO, 88 - VILA MIGUELZINHO, Barra do Corda - MA, 65950000"
"PRINCIPAL, 0 - VILA SAMPAIO, Barra do Corda - MA, 65950000",-45.2238553,-5.523102799999999,"PRINCIPAL, 0 - VILA SAMPAIO, Barra do Corda - MA, 65950000"
"SÃO DOMINGOS, 0 - TAMARINDO, Barra do Corda - MA, 65950000",-45.2628555,-5.5156431,"SÃO DOMINGOS, 0 - TAMARINDO, Barra do Corda - MA, 65950000"
"AV 31 DE MARÇO, 0 - LADEIRA, Barreirinhas - MA, 65590000",NA,NA,"AV 31 DE MARÇO, 0 - LADEIRA, Barreirinhas - MA, 65590000"
"AVENIDA RODOVIÁRIA, 0 - CANEQUINHO, Barreirinhas - MA, 65590000",-42.840844,-2.7771659,"AVENIDA RODOVIÁRIA, 0 - CANEQUINHO, Barreirinhas - MA, 65590000"
"RUA NOVA, 0 - CENTRO, Belágua - MA, 65535000",-47.3180638,-5.4412943,"RUA NOVA, 0 - CENTRO, Belágua - MA, 65535000"
"RUA DO HOSPITAL, 0 - CENTRO, Bela Vista do Maranhão - MA, 65335000",-45.3181623,-3.7661285,"RUA DO HOSPITAL, 0 - CENTRO, Bela Vista do Maranhão - MA, 65335000"
"BELA VISTA, 0 - CAJUEIRO, Benedito Leite - MA, 65885000",-44.5878439,-7.118822499999999,"BELA VISTA, 0 - CAJUEIRO, Benedito Leite - MA, 65885000"
"João Reis Martins, 0 - Cidade Nova, Bequimão - MA, 65248000",-44.7877763,-2.4490355,"João Reis Martins, 0 - Cidade Nova, Bequimão - MA, 65248000"
"av. manuel matias, 0 - centro, Bernardo do Mearim - MA, 65723000",-44.76114930000001,-4.6270462,"av. manuel matias, 0 - centro, Bernardo do Mearim - MA, 65723000"
"ROSEANA SARNEY, 0 - CENTRO, Boa Vista do Gurupi - MA, 65292000",-46.3056181,-1.7938199,"ROSEANA SARNEY, 0 - CENTRO, Boa Vista do Gurupi - MA, 65292000"
"JOSE PEDRO, 0 - ALTO DOS PRAXEDES, Bom Jardim - MA, 65380000",-45.6169027,-3.5381631,"JOSE PEDRO, 0 - ALTO DOS PRAXEDES, Bom Jardim - MA, 65380000"
"DA ESTRELA, 0 - VILA  ESPERANÇA, Bom Jardim - MA, 65380000",-46.3624686,-3.7876441,"DA ESTRELA, 0 - VILA  ESPERANÇA, Bom Jardim - MA, 65380000"
"07 DE SETEMBRO, 0 - CENTRO, Bom Jesus das Selvas - MA, 65395000",-46.670534,-4.5457995,"07 DE SETEMBRO, 0 - CENTRO, Bom Jesus das Selvas - MA, 65395000"
"Rua Manoel Severo, 0 - CENTRO, Bom Lugar - MA, 65704000",-45.03213419999999,-4.3716709,"Rua Manoel Severo, 0 - CENTRO, Bom Lugar - MA, 65704000"
"PROJETADA I, 0 - SANTO ANTONIO, Brejo - MA, 65520000",-42.7547469,-3.678506,"PROJETADA I, 0 - SANTO ANTONIO, Brejo - MA, 65520000"
"BACURI, 0 - VILA DAS ALMAS, Brejo - MA, 65520000",-42.7530838,-3.6783341,"BACURI, 0 - VILA DAS ALMAS, Brejo - MA, 65520000"
"02 DE NOVEMBRO, 0 - Centro, Brejo de Areia - MA, 65315000",-45.5826417,-4.3349476,"02 DE NOVEMBRO, 0 - Centro, Brejo de Areia - MA, 65315000"
"RUA DO POEIRÃO, 0 - BACURI, Buriti - MA, 65515000",-44.0340062,-2.8645208,"RUA DO POEIRÃO, 0 - BACURI, Buriti - MA, 65515000"
"RUA SÃO SEBASTIÃO, 0 - COHAB, Buriti Bravo - MA, 65685000",-43.8302476,-5.8372594,"RUA SÃO SEBASTIÃO, 0 - COHAB, Buriti Bravo - MA, 65685000"
"SANTA LUZIA, 0 - TERRA BELA, Buriticupu - MA, 65393000",-46.2857516,-4.7027003,"SANTA LUZIA, 0 - TERRA BELA, Buriticupu - MA, 65393000"
"ESTEVÃO ANGELO, 370 - VILA ISAÍAS, Buriticupu - MA, 65393000",-46.2857516,-4.7027003,"ESTEVÃO ANGELO, 370 - VILA ISAÍAS, Buriticupu - MA, 65393000"
"ANÍZIO FERREIRA, 0 - Centro, Buritirana - MA, 65935500",-47.0153218,-5.5916549,"ANÍZIO FERREIRA, 0 - Centro, Buritirana - MA, 65935500"
"Alegria, 0 - CENTRO, Cachoeira Grande - MA, 65165000",-43.9055155,-3.1417099,"Alegria, 0 - CENTRO, Cachoeira Grande - MA, 65165000"
"Travessa João Pessoa, 0 - CENTRO, Cajapió - MA, 65230000",-34.8450118,-7.119495799999999,"Travessa João Pessoa, 0 - CENTRO, Cajapió - MA, 65230000"
"Aeroporto, 0 - LOURDES, Cajari - MA, 65210000",-45.0209875,-3.322105,"Aeroporto, 0 - LOURDES, Cajari - MA, 65210000"
"BAHIA, 61 - DA TORRE, Campestre do Maranhão - MA, 65968000",-41.7007272,-12.579738,"BAHIA, 61 - DA TORRE, Campestre do Maranhão - MA, 65968000"
"Juvenal Texeira, 239 - Aviação, Cândido Mendes - MA, 65280000",-45.72693839999999,-1.452461,"Juvenal Texeira, 239 - Aviação, Cândido Mendes - MA, 65280000"
"av.Drº Luis Sousa Gumarães, 0 - centro, Cantanhede - MA, 65465000",-44.3230521,-3.6973796,"av.Drº Luis Sousa Gumarães, 0 - centro, Cantanhede - MA, 65465000"
"RESIDENCIAL MIRANDA, 1 - RESIDENCIAL MIRANDA, Capinzal do Norte - MA, 65735000",-44.3284379,-4.7239871,"RESIDENCIAL MIRANDA, 1 - RESIDENCIAL MIRANDA, Capinzal do Norte - MA, 65735000"
"Conj. Dom Marcelino Correr, 0 - Nova Carolina, Carolina - MA, 65980000",-47.4579795,-7.3366436,"Conj. Dom Marcelino Correr, 0 - Nova Carolina, Carolina - MA, 65980000"
"CONSTÂNCIO GOMES, 1 - BREJINHO, Carolina - MA, 65980000",-47.46892039999999,-7.3195949,"CONSTÂNCIO GOMES, 1 - BREJINHO, Carolina - MA, 65980000"
"11 de maio, 0 - CENTRO, Carutapera - MA, 65295000",-46.0213621,-1.2025716,"11 de maio, 0 - CENTRO, Carutapera - MA, 65295000"
"PIRAJÁ, 2317 - PIRAJÁ, Caxias - MA, 65609000",-43.3877899,-4.868894099999999,"PIRAJÁ, 2317 - PIRAJÁ, Caxias - MA, 65609000"
"SANTO ANTÔNIO, 0 - JOÃO VIANA, Caxias - MA, 65605010",-43.3345442,-4.8689817,"SANTO ANTÔNIO, 0 - JOÃO VIANA, Caxias - MA, 65605010"
"DO AEOROPORTO, 4547 - TESO DURO, Caxias - MA, 65600000",-43.3445742,-4.8412994,"DO AEOROPORTO, 4547 - TESO DURO, Caxias - MA, 65600000"
"NOSSA SENHORA DE NAZARÉ, 0 - TRIZIDELA, Caxias - MA, 65600630",-43.36940070000001,-4.8649873,"NOSSA SENHORA DE NAZARÉ, 0 - TRIZIDELA, Caxias - MA, 65600630"
"Itapecuruzinho, 22 - ITAPECURUZINHO, Caxias - MA, 65606600",-43.3543636,-4.8915294,"Itapecuruzinho, 22 - ITAPECURUZINHO, Caxias - MA, 65606600"
"CENTRAL, 0 - ENGENHO D'AGUA, Caxias - MA, 65600000",-43.0960401,-4.8702329,"CENTRAL, 0 - ENGENHO D'AGUA, Caxias - MA, 65600000"
"GASTÃO DIAS VIEIRA S/N, 0 - CENTRO, Cedral - MA, 65260000",-44.5150117,-2.007675,"GASTÃO DIAS VIEIRA S/N, 0 - CENTRO, Cedral - MA, 65260000"
"Av. Doutor Clodomir Paz, 0 - CENTRO, Central do Maranhão - MA, 65267000",-44.8320448,-2.1964788,"Av. Doutor Clodomir Paz, 0 - CENTRO, Central do Maranhão - MA, 65267000"
"DO POEIRÃO, 0 - CENTRO, Centro do Guilherme - MA, 65288000",-46.0412428,-2.450376,"DO POEIRÃO, 0 - CENTRO, Centro do Guilherme - MA, 65288000"
"DO COMERCIO, 40 - CHEGA TUDO, Centro Novo do Maranhão - MA, 65929900",-46.3624686,-2.8291315,"DO COMERCIO, 40 - CHEGA TUDO, Centro Novo do Maranhão - MA, 65929900"
"Tancredo Neves, 0 - Centro, Centro Novo do Maranhão - MA, 65299000",-46.3624686,-2.8291315,"Tancredo Neves, 0 - Centro, Centro Novo do Maranhão - MA, 65299000"
"PATRICIO GOMES, 0 - Povoado Limao, Centro Novo do Maranhão - MA, 65299000",-46.1836766,-2.1864972,"PATRICIO GOMES, 0 - Povoado Limao, Centro Novo do Maranhão - MA, 65299000"
"SANTO ANTONIO, 118 - CAMPO VELHO, Chapadinha - MA, 65500000",-43.3513837,-3.751275,"SANTO ANTONIO, 118 - CAMPO VELHO, Chapadinha - MA, 65500000"
"JOSÉ SARNEY, 0 - AREAL, Chapadinha - MA, 65500000",-43.3678584,-3.7247487,"JOSÉ SARNEY, 0 - AREAL, Chapadinha - MA, 65500000"
"MANOEL INACIO DE ALMEIDA, 2 - VILA IZAMARA, Chapadinha - MA, 65500000",-43.3641734,-3.7513166,"MANOEL INACIO DE ALMEIDA, 2 - VILA IZAMARA, Chapadinha - MA, 65500000"
"TRES, 0 - VILA DAVI, Cidelândia - MA, 65921000",-47.78500349999999,-5.1763194,"TRES, 0 - VILA DAVI, Cidelândia - MA, 65921000"
"PRINCIPAL SN, 5 - POVOADO SÃO DOMINGOS, Cidelândia - MA, 65921000",-47.7774181,-5.2013384,"PRINCIPAL SN, 5 - POVOADO SÃO DOMINGOS, Cidelândia - MA, 65921000"
"RUA SANTA RITA, 0 - SANTA TERESINHA, Codó - MA, 65400000",-43.8932698,-4.476454599999999,"RUA SANTA RITA, 0 - SANTA TERESINHA, Codó - MA, 65400000"
"PRESIDENTE JOSÉ SARNEY, 0 - SAO FRANCISCO, Codó - MA, 65400000",-44.3065909,-2.5153695,"PRESIDENTE JOSÉ SARNEY, 0 - SAO FRANCISCO, Codó - MA, 65400000"
"GOIANIA, 2065 - SANTO ANTONIO, Codó - MA, 65400000",-43.8729331,-4.469101000000001,"GOIANIA, 2065 - SANTO ANTONIO, Codó - MA, 65400000"
"PARAISO, 14 - SAO VICENTE PALOTTI, Codó - MA, 65400000",-43.88945,-4.4605557,"PARAISO, 14 - SAO VICENTE PALOTTI, Codó - MA, 65400000"
"MOISES REIS, 344 - KM 17, Codó - MA, 65400000",-43.8946294,-4.4461534,"MOISES REIS, 344 - KM 17, Codó - MA, 65400000"
"Valentim Antonio de Sousa, 0 - Centro, Coelho Neto - MA, 65620000",-43.0126145,-4.2568204,"Valentim Antonio de Sousa, 0 - Centro, Coelho Neto - MA, 65620000"
"DA ECOLOGIA QUADRA 09 CASA, 1 - MUTIRAO, Coelho Neto - MA, 65620000",-43.0122491,-4.256925799999999,"DA ECOLOGIA QUADRA 09 CASA, 1 - MUTIRAO, Coelho Neto - MA, 65620000"
"RUA DO QUARTEL, 0 - VILA BRANDÃO, Colinas - MA, 65690000",-44.2432295,-6.033453799999999,"RUA DO QUARTEL, 0 - VILA BRANDÃO, Colinas - MA, 65690000"
"POVOADO JAGUARANA, 0 - JAGUARANA, Colinas - MA, 65790000",-44.2468136,-6.0270139,"POVOADO JAGUARANA, 0 - JAGUARANA, Colinas - MA, 65790000"
"HILNETH RIBEIRO, 0 - TRIZIDELA, Colinas - MA, 65690000",-44.259746,-6.0245213,"HILNETH RIBEIRO, 0 - TRIZIDELA, Colinas - MA, 65690000"
"RUA BURITI BRAVO, 0 - GUANABARA, Colinas - MA, 65690000",-44.2364441,-6.0319674,"RUA BURITI BRAVO, 0 - GUANABARA, Colinas - MA, 65690000"
"RUA DO GRUPO, 0 - VILA DAMASCENO, Colinas - MA, 65690000",-44.2372389,-6.037721899999999,"RUA DO GRUPO, 0 - VILA DAMASCENO, Colinas - MA, 65690000"
"DA CADEIA, 0 - CENTRO, Conceição do Lago-Açu - MA, 65340000",-44.813111,-3.802312,"DA CADEIA, 0 - CENTRO, Conceição do Lago-Açu - MA, 65340000"
"SAO CARLOS, 0 - NOVO AREAL, Coroatá - MA, 65415000",-44.130317,-4.1283394,"SAO CARLOS, 0 - NOVO AREAL, Coroatá - MA, 65415000"
"Grande, 0 - Zona Rural, Coroatá - MA, 65415000",-44.1720266,-4.055821,"Grande, 0 - Zona Rural, Coroatá - MA, 65415000"
"BURITI, 602 - TRIZIDELA, Coroatá - MA, 65415000",-44.1720266,-4.055821,"BURITI, 602 - TRIZIDELA, Coroatá - MA, 65415000"
"GETULIO VARGAS, 0 - RODAGEM, Cururupu - MA, 65268000",-44.8733479,-1.8260888,"GETULIO VARGAS, 0 - RODAGEM, Cururupu - MA, 65268000"
"GONÇALVES DIAS, 55 - CENTRO, Davinópolis - MA, 65927000",-47.3964298,-5.523390699999999,"GONÇALVES DIAS, 55 - CENTRO, Davinópolis - MA, 65927000"
"RUA JORGE FERNANDES, 0 - CENTRO, Dom Pedro - MA, 65765000",-44.4384751,-5.0366008,"RUA JORGE FERNANDES, 0 - CENTRO, Dom Pedro - MA, 65765000"
"São Judas Tadeu, 167 - CENTRO, Duque Bacelar - MA, 65625000",-42.9806087,-4.105694,"São Judas Tadeu, 167 - CENTRO, Duque Bacelar - MA, 65625000"
"Rua Bahia, 0 - Pedro Jovita, Esperantinópolis - MA, 65750000",-44.87771360000001,-4.8721993,"Rua Bahia, 0 - Pedro Jovita, Esperantinópolis - MA, 65750000"
"HUMBERTO DE CAMPOS, 1 - Planal ll, Estreito - MA, 65975000",-47.4364809,-6.557549799999999,"HUMBERTO DE CAMPOS, 1 - Planal ll, Estreito - MA, 65975000"
"RUA MARIANO AGUIAR, 0 - CENTRO, Feira Nova do Maranhão - MA, 65995000",-46.6811679,-6.962474800000001,"RUA MARIANO AGUIAR, 0 - CENTRO, Feira Nova do Maranhão - MA, 65995000"
"ANTONIO TARGINO, 1 - VILA RESPLANDES, Fernando Falcão - MA, 65964000",-44.9032875,-6.1506551,"ANTONIO TARGINO, 1 - VILA RESPLANDES, Fernando Falcão - MA, 65964000"
"TIAGO DOS SANTOS, 0 - VILA VIANA, Formosa da Serra Negra - MA, 65943000",-46.19273260000001,-6.4440778,"TIAGO DOS SANTOS, 0 - VILA VIANA, Formosa da Serra Negra - MA, 65943000"
"PÇ. 17 DE ABRIL, 0 - AREA AVANÇADA, Fortaleza dos Nogueiras - MA, 65805000",-46.1753021,-6.9602246,"PÇ. 17 DE ABRIL, 0 - AREA AVANÇADA, Fortaleza dos Nogueiras - MA, 65805000"
"NEWTON BELLO, 0 - CENTRO, Fortuna - MA, 65695000",-44.1565403,-5.7351066,"NEWTON BELLO, 0 - CENTRO, Fortuna - MA, 65695000"
"AVENIDA TEODORICO CAMPOS DE ANDRADE, 0 - AVIAÇÃO, Godofredo Viana - MA, 65285000",-45.7680365,-1.4178106,"AVENIDA TEODORICO CAMPOS DE ANDRADE, 0 - AVIAÇÃO, Godofredo Viana - MA, 65285000"
"11 DE AGOSTO, 0 - NOVO GONCALVES DIAS, Gonçalves Dias - MA, 65755000",-44.2995891,-5.1545778,"11 DE AGOSTO, 0 - NOVO GONCALVES DIAS, Gonçalves Dias - MA, 65755000"
"ALMIR ASSIS, 0 - CENTRO, Gonçalves Dias - MA, 65755000",-44.3005336,-5.1566055,"ALMIR ASSIS, 0 - CENTRO, Gonçalves Dias - MA, 65755000"
"Rui Barbosa, 99 - Centro, Governador Archer - MA, 65770000",-44.2703058,-5.0249166,"Rui Barbosa, 99 - Centro, Governador Archer - MA, 65770000"
"Imperatriz II, 829 - centro, Governador Edison Lobão - MA, 68928000",-47.36365809999999,-5.747724799999999,"Imperatriz II, 829 - centro, Governador Edison Lobão - MA, 68928000"
"BRASIL, 10 - BANANAL, Governador Edison Lobão - MA, 65928000",-47.3963622,-5.652756399999999,"BRASIL, 10 - BANANAL, Governador Edison Lobão - MA, 65928000"
"7 DE SETEMBRO, 0 - CENTRO, Governador Eugênio Barros - MA, 65780000",-44.0579882,-5.3912162,"7 DE SETEMBRO, 0 - CENTRO, Governador Eugênio Barros - MA, 65780000"
"Joao Gonçalves, 0 - Centro, Governador Luiz Rocha - MA, 65795000",-44.0778244,-5.4787428,"Joao Gonçalves, 0 - Centro, Governador Luiz Rocha - MA, 65795000"
"RUA EMÍDIO MARTINS, 9 - BIROLANDIA, Governador Newton Bello - MA, 65363000",-45.6720231,-3.4333691,"RUA EMÍDIO MARTINS, 9 - BIROLANDIA, Governador Newton Bello - MA, 65363000"
"Monteiro Lobato, 0 - MONTEIRO LOBATO, Governador Nunes Freire - MA, 65284000",-45.8990398,-2.1362509,"Monteiro Lobato, 0 - MONTEIRO LOBATO, Governador Nunes Freire - MA, 65284000"
"DEPUTADO JOSE MACHADO, NA - CENTRO, Graça Aranha - MA, 65785000",-44.3346044,-5.4075089,"DEPUTADO JOSE MACHADO, NA - CENTRO, Graça Aranha - MA, 65785000"
"das Verbenas, 0 - Canoeiro, Grajaú - MA, 65940000",-46.1585516,-5.8167284,"das Verbenas, 0 - Canoeiro, Grajaú - MA, 65940000"
"RUA 15 DE NOVEMBRO, 7 - Expoagra, Grajaú - MA, 65940000",-46.1594921,-5.8248093,"RUA 15 DE NOVEMBRO, 7 - Expoagra, Grajaú - MA, 65940000"
"SANTA RITA, 0 - CENTRO, Guimarães - MA, 65255000",-44.75,-2.133333,"SANTA RITA, 0 - CENTRO, Guimarães - MA, 65255000"
"RUA DOMINGOS ALMEIDA, 0 - CENTRO, Humberto de Campos - MA, 65180000",-43.4658708,-2.5959415,"RUA DOMINGOS ALMEIDA, 0 - CENTRO, Humberto de Campos - MA, 65180000"
"Rua Duque de Caxias, 12 - Centro, Icatu - MA, 65170000",-43.3053106,-22.7862985,"Rua Duque de Caxias, 12 - Centro, Icatu - MA, 65170000"
"BOM PASSAR, 0 - CENTRO, Igarapé do Meio - MA, 65345000",-45.1862906,-3.6366334,"BOM PASSAR, 0 - CENTRO, Igarapé do Meio - MA, 65345000"
"Rua dos Cravos, 25 - Bairro Mutirão, Igarapé Grande - MA, 65720000",-44.8879576,-4.5796198,"Rua dos Cravos, 25 - Bairro Mutirão, Igarapé Grande - MA, 65720000"
"10 S/N, 0 - SANTA LUCIA, Imperatriz - MA, 65900000",-47.4790966,-5.5205551,"10 S/N, 0 - SANTA LUCIA, Imperatriz - MA, 65900000"
"JOÃO 23, 377 - POVOADO COQUELANDIA, Imperatriz - MA, 65900000",-47.4476311,-5.484330099999999,"JOÃO 23, 377 - POVOADO COQUELANDIA, Imperatriz - MA, 65900000"
"SANTA RITA, 993 - BACURI, Imperatriz - MA, 65916105",-47.47844509999999,-5.5431708,"SANTA RITA, 993 - BACURI, Imperatriz - MA, 65916105"
"ALAGOAS, 1500 - SANTA RITA, Imperatriz - MA, 65919161",-47.4902337,-5.5050412,"ALAGOAS, 1500 - SANTA RITA, Imperatriz - MA, 65919161"
"AV. LIBERDADE,, 46 - VILA IPIRANGA, Imperatriz - MA, 65908069",-47.46814149999999,-5.4904658,"AV. LIBERDADE,, 46 - VILA IPIRANGA, Imperatriz - MA, 65908069"
"DA UNIVERSIDADE, 0 - BOM JESUS, Imperatriz - MA, 65900000",-47.4234563,-5.5063513,"DA UNIVERSIDADE, 0 - BOM JESUS, Imperatriz - MA, 65900000"
"AVENIDA DEP MERCIAL LIMA DE ARRUDA, 0 - CENTRO, Itaipava do Grajaú - MA, 65948000",NA,NA,"AVENIDA DEP MERCIAL LIMA DE ARRUDA, 0 - CENTRO, Itaipava do Grajaú - MA, 65948000"
"DA CAIXA DAGUA, 0 - TORRE, Itapecuru Mirim - MA, 65485000",-44.1720266,-3.4543432,"DA CAIXA DAGUA, 0 - TORRE, Itapecuru Mirim - MA, 65485000"
"NOVA, 0 - POV ENTRONCAMENTO, Itapecuru Mirim - MA, 65485000",-44.445614,-3.3324475,"NOVA, 0 - POV ENTRONCAMENTO, Itapecuru Mirim - MA, 65485000"
"MARON RAMOS, 88 - VILA SAMUEL, Itinga do Maranhão - MA, 65939000",-47.4882762,-4.5748073,"MARON RAMOS, 88 - VILA SAMUEL, Itinga do Maranhão - MA, 65939000"
"HABITACIONAL ELIAS  LIMA DA SILVA, 185 - CENTRO, Jatobá - MA, 65693000",-44.228313,-5.8135268,"HABITACIONAL ELIAS  LIMA DA SILVA, 185 - CENTRO, Jatobá - MA, 65693000"
"JULIO VIEIRA, 28 - CENTRO, Jenipapo dos Vieiras - MA, 65962000",-45.6329225,-5.365658799999999,"JULIO VIEIRA, 28 - CENTRO, Jenipapo dos Vieiras - MA, 65962000"
"BRASIL, 0 - NORTE SUL, João Lisboa - MA, 65922000",-47.4048173,-5.454115100000001,"BRASIL, 0 - NORTE SUL, João Lisboa - MA, 65922000"
"RUA NESTOR MILHOMEM, 47 - CIDADE NOVA, João Lisboa - MA, 65922000",-47.40852599999999,-5.440758,"RUA NESTOR MILHOMEM, 47 - CIDADE NOVA, João Lisboa - MA, 65922000"
"PRESIDENTE MÉDICE, 190 - CENTRO, Joselândia - MA, 65755000",-44.6961598,-4.9860514,"PRESIDENTE MÉDICE, 190 - CENTRO, Joselândia - MA, 65755000"
"BOM PASTOR, 0 - CENTRO, Junco do Maranhão - MA, 65294000",-46.07164909999999,-1.8785541,"BOM PASTOR, 0 - CENTRO, Junco do Maranhão - MA, 65294000"
"CAMPO DE AVIAÇÃO, 0 - VIEIRA NETO, Lago da Pedra - MA, 65715000",-45.1384677,-4.5544799,"CAMPO DE AVIAÇÃO, 0 - VIEIRA NETO, Lago da Pedra - MA, 65715000"
"MATADOURO, 37 - CENTRO, Lago da Pedra - MA, 65715000",-45.1323113,-4.5701256,"MATADOURO, 37 - CENTRO, Lago da Pedra - MA, 65715000"
"Principal, 1 - Piçarra, Lago do Junco - MA, 65710000",-44.9626829,-4.3316374,"Principal, 1 - Piçarra, Lago do Junco - MA, 65710000"
"PRESIDENTE KENNEDY, 0 - CENTRO, Lago Verde - MA, 65705000",-44.9342988,-4.0389859,"PRESIDENTE KENNEDY, 0 - CENTRO, Lago Verde - MA, 65705000"
"RUA SUCUPIRA DO RIACHÃO, 0 - CENTRO, Lagoa do Mato - MA, 65683000",-43.5261003,-6.0492857,"RUA SUCUPIRA DO RIACHÃO, 0 - CENTRO, Lagoa do Mato - MA, 65683000"
"TRAVESSA 08 DE MAIO, 0 - CENTRO, Lago dos Rodrigues - MA, 65712000",-44.9066503,-4.5022636,"TRAVESSA 08 DE MAIO, 0 - CENTRO, Lago dos Rodrigues - MA, 65712000"
"Rua da Mangueira, 45 - Centro, Lagoa Grande do Maranhão - MA, 65718000",-45.389757,-4.993075999999999,"Rua da Mangueira, 45 - Centro, Lagoa Grande do Maranhão - MA, 65718000"
"ANITA VIANA, 0 - LAJES, Lajeado Novo - MA, 65937000",-47.0383456,-6.191205699999999,"ANITA VIANA, 0 - LAJES, Lajeado Novo - MA, 65937000"
"JK, 286 - CENTRO, Lima Campos - MA, 65728000",-44.4370606,-4.5540246,"JK, 286 - CENTRO, Lima Campos - MA, 65728000"
"Monsenhor Barros, 50 - Centro, Loreto - MA, 65895000",-45.1422598,-7.085515399999999,"Monsenhor Barros, 50 - Centro, Loreto - MA, 65895000"
"15 DE NOVEMBRO, 0 - BORBOLETAL, Luís Domingues - MA, 65290000",-45.8659561,-1.3429723,"15 DE NOVEMBRO, 0 - BORBOLETAL, Luís Domingues - MA, 65290000"
"FRANCISCO TOBIAS, 0 - CENTRO, Magalhães de Almeida - MA, 65560000",-42.2083856,-3.3949201,"FRANCISCO TOBIAS, 0 - CENTRO, Magalhães de Almeida - MA, 65560000"
"Bom Jesus, 0 - Centro, Maracaçumé - MA, 65289000",-45.9572696,-2.0466728,"Bom Jesus, 0 - Centro, Maracaçumé - MA, 65289000"
"Juvina Viana, 0 - CENTRO, Marajá do Sena - MA, 65714000",-45.44910369999999,-4.622332699999999,"Juvina Viana, 0 - CENTRO, Marajá do Sena - MA, 65714000"
"SÃO VICENTE, 0 - CENTRO, Maranhãozinho - MA, 65283000",-45.9420118,-2.3717684,"SÃO VICENTE, 0 - CENTRO, Maranhãozinho - MA, 65283000"
"JOSÉ VITORINO GOMES, 0 - PRIMAVERA, Mata Roma - MA, 65510000",-43.1112825,-3.6201721,"JOSÉ VITORINO GOMES, 0 - PRIMAVERA, Mata Roma - MA, 65510000"
"AGOSTINHO OLIVEIRA, 0 - BAIRRO NOVO, Matinha - MA, 65218000",-45.035773,-3.0972528,"AGOSTINHO OLIVEIRA, 0 - BAIRRO NOVO, Matinha - MA, 65218000"
"EDSON PEREIRA, 0 - ALTO DA SERIEMA, Matões - MA, 65645000",-43.20775039999999,-5.5152847,"EDSON PEREIRA, 0 - ALTO DA SERIEMA, Matões - MA, 65645000"
"ANTENOR PEREIRA DE BRITO, 0 - MATADOURO, Matões - MA, 65645000",-43.2037954,-5.5267728,"ANTENOR PEREIRA DE BRITO, 0 - MATADOURO, Matões - MA, 65645000"
"Francisca Sampaio, 0 - CENTRO, Matões do Norte - MA, 65468000",-44.5782024,-3.6551492,"Francisca Sampaio, 0 - CENTRO, Matões do Norte - MA, 65468000"
"Major Serafim de Caldas, 17 - CENTRO, Milagres do Maranhão - MA, 65545000",-42.6076928,-3.5802629,"Major Serafim de Caldas, 17 - CENTRO, Milagres do Maranhão - MA, 65545000"
"RUA UM, 1 - VILA EGLESIO, Mirador - MA, 65850000",NA,NA,"RUA UM, 1 - VILA EGLESIO, Mirador - MA, 65850000"
"SANTA LUZIA, 91 - GUARANI, Miranda do Norte - MA, 65495000",-44.5809334,-3.5705163,"SANTA LUZIA, 91 - GUARANI, Miranda do Norte - MA, 65495000"
"Rua do Alegre, 0 - Alegre, Mirinzal - MA, 65265000",NA,NA,"Rua do Alegre, 0 - Alegre, Mirinzal - MA, 65265000"
"RICARDO LEMOS, 0 - CENTRO, Monção - MA, 65360000",-45.2490032,-3.4848044,"RICARDO LEMOS, 0 - CENTRO, Monção - MA, 65360000"
"PASSONDAS DE CARVALHO, 0 - Centro, Montes Altos - MA, 65936000",-47.06771089999999,-5.8324948,"PASSONDAS DE CARVALHO, 0 - Centro, Montes Altos - MA, 65936000"
"Principal, 0 - Coelho, Morros - MA, 65160000",-43.8290988,-2.9677511,"Principal, 0 - Coelho, Morros - MA, 65160000"
"DIORTINO SAMPAIO, 0 - CENTRO, Nina Rodrigues - MA, 65450000",-43.9103056,-3.4683411,"DIORTINO SAMPAIO, 0 - CENTRO, Nina Rodrigues - MA, 65450000"
"DIOLINDO DE PAULA RIBEIRO, 0 - CENTRO, Nova Colinas - MA, 65808000",-46.2597732,-7.116421099999999,"DIOLINDO DE PAULA RIBEIRO, 0 - CENTRO, Nova Colinas - MA, 65808000"
"PRAÇA DA MATRIZ, 0 - CENTRO, Nova Iorque - MA, 65880000",-45.6611193,-3.9704045,"PRAÇA DA MATRIZ, 0 - CENTRO, Nova Iorque - MA, 65880000"
"RUA DO COMERCIO, 0 - TRATOR, Nova Olinda do Maranhão - MA, 65274000",-45.79002089999999,-2.7728151,"RUA DO COMERCIO, 0 - TRATOR, Nova Olinda do Maranhão - MA, 65274000"
"Avenida das Flores, 1 - RESIDENCIAL PRIMAVERA, Olho d'Água das Cunhãs - MA, 65706000",-45.109943,-4.142849,"Avenida das Flores, 1 - RESIDENCIAL PRIMAVERA, Olho d'Água das Cunhãs - MA, 65706000"
"Rua JK, 80 - CENTRO, Olho d'Água das Cunhãs - MA, 65706000",-45.1215649,-4.1408567,"Rua JK, 80 - CENTRO, Olho d'Água das Cunhãs - MA, 65706000"
