code_suas,municipio,cod_ibge,uf,nome_centro,tipo_centro,endereco,telefone,data_abertura,fonte_centros,fonte_geocode,lon,lat
21092304856,Presidente Médici,2109239,MA,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL - CRAS DE PRESIDENTE MÉDICI/MA,CRAS,"Travessa do Congresso, 0 - CENTRO, Presidente Médici - MA, 65279000",9833261116,01/10/2007,MDS,Google,-45.82495400000001,-2.3797315
29049003212,Cachoeira,2904902,BA,Casa da Familia,CRAS,"Tres Riachos, 0 - Rua da Feira, Cachoeira - BA, 44300000",7534255753,01/04/2007,MDS,Google,-38.96860119999999,-12.5921914
43132001443,Nova Petrópolis,4313201,RS,CRAS NOVA PETRÓPOLIS,CRAS,"Tres de Maio, 134 - CENTRO, Nova Petrópolis - RS, 95150000",5432813811,01/01/2006,MDS,Google,-54.2344607,-27.7841041
35127038208,Corumbataí,3512704,SP,CRAS,CRAS,"Tres, 12 - Centro, Corumbataí - SP, 13540000",1935771223,23/12/2014,MDS,Google,-47.6232221,-22.2229445
31345011898,Itutinga,3134509,MG,Casa da Família,CRAS,"Treze de Junho, 123 - Centro, Itutinga - MG, 36390000",3538251208,01/06/2008,MDS,Google,-44.657585,-21.3000788
31546004591,Ribeirão das Neves,3154606,MG,CRAS SAN GENARO,CRAS,"Treze, 123 - San Genaro, Ribeirão das Neves - MG, 33825300",3136264059,01/03/2006,MDS,Google,-44.1514277,-19.7578797
31701002113,Uberaba,3170107,MG,CRAS BOA VISTA - João Wagner Ribeiro,CRAS,"Trinidad, 125 - Boa Vista, Uberaba - MG, 38072110",3433135207,01/06/2005,MDS,Google,-47.915484,-19.7328902
31392003809,Malacacheta,3139201,MG,CRAS - CASA DAS FAMILIAS,CRAS,"Tristão Couy, 229 - CENTRO, Malacacheta - MG, 39690000",3335141716,01/06/2006,MDS,Google,-42.07708450000001,-17.8460848
33001002742,Angra dos Reis,3300100,RJ,CRAS Bracuí,CRAS,"Três Amigos, 32 - Bracuhy, Angra dos Reis - RJ, 23943150",2433631890,01/03/2006,MDS,Google,-44.3929602,-22.9310066
31525033929,Pouso Alegre,3152501,MG,CRAS SUDOESTE,CRAS,"Três Corações, 129 - SAO JOAO, Pouso Alegre - MG, 37550457",3534227604,01/09/2011,MDS,Google,-45.9557061,-22.2368111
33045204461,Rio das Ostras,3304524,RJ,CRAS Região Central,CRAS,"Três Marias, S/ N°, 0 - Nova Cidade, Rio das Ostras - RJ, 28890000",2227712916,18/04/2007,MDS,Google,-41.9490221,-22.5100087
43078001980,Estrela,4307807,RS,CRAS CASA DA CIDADANIA,CRAS,"Três Passos, 89 - Moinhos, Estrela - RS, 95880000",5139811026,01/11/2005,MDS,Google,-51.9709513,-29.4893659
21083000635,Penalva,2108306,MA,CRAS JOSÉ LOURENÇO S.COELHO,CRAS,"Três, 0 - Lírio do Vale, Penalva - MA, 65213000",98981201688,01/10/2005,MDS,Google,-45.2618568,-3.2148486
41136006162,Lobato,4113601,PR,CRAS - centro de referencia da assistencia social,CRAS,"Tsuguji Sugihara, 86 - centro, Lobato - PR, 86790000",4432491956,01/06/2008,MDS,Google,NA,NA
42059005020,Gaspar,4205902,SC,CRAS Casa da Família,CRAS,"Tubarão, 0 - Bela Vista, Gaspar - SC, 89110000",4733322831,01/08/2008,MDS,Google,-48.9960134,-26.8942396
31516032227,Planura,3151602,MG,CRAS - Centro de Referencia de Assistencia Social - Casa das Familias,CRAS,"Tupaciguara, 182 - Centro, Planura - MG, 38220000",3434273344,01/10/2010,MDS,Google,-48.7006597,-20.1381221
51048006694,Jaciara,5104807,MT,CRAS  SANTO ANTONIO,CRAS,"Tupiniquis, 1230 - Santo Antonio, Jaciara - MT, 78820000",6634615670,01/03/2008,MDS,Google,-54.971186,-15.951387
43046020272,Canoas,4304606,RS,CRAS SUDESTE - NITERÓI,CRAS,"Tóqui0, 181 - Niterói, Canoas - RS, 92120220",5134781101,15/12/2009,MDS,Google,-51.164883,-29.963401
52087003600,Goiânia,5208707,GO,CRAS UNIÃO,CRAS,"U-47, 0 - SETOR UNIÃO, Goiânia - GO, 74313020",6235241766,01/05/2004,MDS,Google,-49.3062042,-16.7104819
35241000826,Ituverava,3524105,SP,CRAS - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL DE ITUVERAVA,CRAS,"UATAPI, 531 - JARDIM MARAJOARA, Ituverava - SP, 14500000",1638390264,18/11/2005,MDS,Google,-47.7856201,-20.3286142
26034501693,Camaragibe,2603454,PE,CRAS IV - TABATINGA,CRAS,"UBERLÂNDIA, 37 - TABATINGA, Camaragibe - PE, 54768000",8134586051,01/10/2006,MDS,Google,-34.9826607,-7.995424300000001
12004004839,Rio Branco,1200401,AC,CRAS CIDADE NOVA,CRAS,"UIRAPURU, 424 - CIDADE NOVA, Rio Branco - AC, 69905462",6832210826,05/05/2009,MDS,Google,-67.8161561,-9.981113599999999
31672000419,Sete Lagoas,3167202,MG,CRAS SETOR III,CRAS,"ULISSES ALBERTO ARAÚJO, 317 - BRASÍLIA, Sete Lagoas - MG, 35702013",3137769304,01/12/2004,MDS,Google,-44.203952,-19.465101
24002020231,Açu,2400208,RN,CRAS II - Centro,CRAS,"ULISSES CALDAS, 443 - BELA VISTA, Açu - RN, 59650000",8433315036,28/04/2010,MDS,Google,-36.9080124,-5.571014799999999
22106303392,Sebastião Leal,2210631,PI,CRAS IRAPUÁ,CRAS,"ULISSES GUIMARAES, 0 - CENTRO, Sebastião Leal - PI, 64873000",8994227903,01/12/2005,MDS,Google,-44.0647946,-7.5672194
26111001753,Petrolina,2611101,PE,CRAS FERNANDO IDALINO,CRAS,"UM, 50 - FERNANDO IDALINO, Petrolina - PE, 56300000",8738610543,01/08/2007,MDS,Google,-40.4691367,-9.390420400000002
52211902299,Terezópolis de Goiás,5221197,GO,CRAS,CRAS,"UMBELINO FILHO, 0 - Centro, Terezópolis de Goiás - GO, 75175000",6233481646,01/05/2007,MDS,Google,NA,NA
24033001132,Encanto,2403301,RN,CRAS,CRAS,"UMBELINO GRANJEIRO, 17 - NOVO ENCANTO, Encanto - RN, 59905000",84981584438,01/05/2004,MDS,Google,-38.306705,-6.111473300000001
35295030397,Mendonça,3529500,SP,CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"UMBERTO ZEQUINI, 597 - COHAB III, Mendonça - SP, 15220000",1732481242,31/08/2010,MDS,Google,-49.58042409999999,-21.1866251
35226500361,Itapirapuã Paulista,3522653,SP,CASA DAS FAMILIAS,CRAS,"URIEL DE OLIVEIRA CESAR, 47 - CENTRO, Itapirapuã Paulista - SP, 18385000",1535481174,01/03/2005,MDS,Google,-49.1697748,-24.575928
42042000751,Chapecó,4204202,SC,CRAS EFAPI,CRAS,"URU, 449 - EFAPI, Chapecó - SC, 89809790",4933239338,01/12/2003,MDS,Google,-52.680988,-27.098937
43214732685,Tiradentes do Sul,4321477,RS,CRAS,CRAS,"URUGUAI, 151 - Centro, Tiradentes do Sul - RS, 98680000",55999735664,18/05/2011,MDS,Google,-54.0879012,-27.3937265
31112037383,Campo Belo,3111200,MG,CRAS CENTRO DE REFERENCIA DA ASSISTÊNCIA SOCIAL CRAS LESTE,CRAS,"URUGUAI, 465 - JARDIM AMÉRICA, Campo Belo - MG, 37270000",3538322357,02/04/2013,MDS,Google,-45.260684500000004,-20.9028401
31277001372,Governador Valadares,3127701,MG,CRAS - Jardim Pérola,CRAS,"URUGUAIANA, 540 - Jardim Pérola, Governador Valadares - MG, 35051510",3332739031,01/07/2006,MDS,Google,-41.9709313,-18.8770266
41152003702,Maringá,4115200,PR,CRAS NEY BRAGA,CRAS,"URUTAU, 311 - CONJUNTO HABITACIONAL NEY BRAGA, Maringá - PR, 87075080",4439011178,01/05/2006,MDS,Google,-51.9678038,-23.393767
35478038658,Santo André,3547809,SP,CRAS UTINGA,CRAS,"UTINGA, 1971 - JARDIM UTINGA, Santo André - SP, 9220611",1149944766,06/12/2016,MDS,Google,-46.5379276,-23.6171026
31186036545,Contagem,3118601,MG,CRAS Casa Amarela,CRAS,"Ubatuba, 241 - São Mateus, Contagem - MG, 32180600",313361-8626,09/12/2012,MDS,Google,-44.027863,-19.8651589
31467500020,Palmópolis,3146750,MG,CASA DA FAMÍLIA DE PALMÓPOLIS,CRAS,"Ubirajara Coelho, 0 - Centro, Palmópolis - MG, 39945000",3337449575,01/06/2006,MDS,Google,-40.3700923,-16.7814241
51061801334,Nova Lacerda,5106182,MT,CRAS Centro,CRAS,"Uirapuru, 700 - Centro, Nova Lacerda - MT, 78243000",6532594125,01/01/2005,MDS,Google,-59.5866674,-14.4709806
35114001025,Cerqueira César,3511409,SP,CRAS Recanto dos Pássaros,CRAS,"Uirapuru, 75 - Recanto dos Pássaros, Cerqueira César - SP, 18764434",1437144375,01/12/2005,MDS,Google,-49.1594041,-23.019181
33041101087,Porto Real,3304110,RJ,CRAS NOVO HORIZONTE,CRAS,"Um, 0 - Novo Horizonte, Porto Real - RJ, 27570000",2433534409,01/05/2000,MDS,Google,-44.3052219,-22.4163971
17137006016,Monte Santo do Tocantins,1713700,TO,Centro de Referencia de Assistencia Social - CRAS,CRAS,"Umbelina Cavalcante, 0 - CENTRO, Monte Santo do Tocantins - TO, 77673000",6335511056,01/09/2007,MDS,Google,-49.0817124,-10.0660388
25075003133,João Pessoa,2507507,PB,CRAS - Cristo Redentor / Rangel,CRAS,"Universitário Rogério Benevides, 245 - Cristo Redentor, João Pessoa - PB, 58071790",8332144912,01/01/2004,MDS,Google,-34.8726563,-7.165298699999998
33039003836,Petrópolis,3303906,RJ,CRAS ITAIPAVA,CRAS,"União e Indústria, 11860 - Itaipava, Petrópolis - RJ, 25730745",2422468745,01/09/2006,MDS,Google,-43.1320377,-22.3877507
33039006611,Petrópolis,3303906,RJ,CRAS POSSE,CRAS,"União e Indústria, 32877 - Posse, Petrópolis - RJ, 25770470",2422591366,05/02/2007,MDS,Google,-43.08125190000001,-22.2655367
21129000322,Vitória do Mearim,2112902,MA,CRAS NOVO HORIZONTE,CRAS,"Urbanos Santos, 15 - Centro, Vitória do Mearim - MA, 65350000",9833522364,01/12/2005,MDS,Google,-44.8734449,-3.462584
35290000849,Marília,3529005,SP,CRAS - Centro de Referência da Assistência Social - Leonel Brizola,CRAS,"Urias Avelino de Moraes, 921 - Leonel Brizola, Marília - SP, 17511830",1434819397,01/11/2007,MDS,Google,-49.95273270000001,-22.1695601
31020003887,Alterosa,3102001,MG,Casa da Família,CRAS,"Urias Jose Batista, 62 - Bela Vista, Alterosa - MG, 37145000",3532942523,01/02/2004,MDS,Google,-46.1391012,-21.2492346
35150038364,Embu,3515004,SP,CRAS JARDIM DO COLÉGIO,CRAS,"Ursa Maior, 289 - Jardim do Colégio, Embu - SP, 6815420",1142032765,15/08/2015,MDS,Google,-46.81824,-23.6560831
31704709622,Uruana de Minas,3170479,MG,Centro de Referência de Assistência Social Benedito da Silva Palma,CRAS,"Urucuia, 490 - Centro, Uruana de Minas - MG, 38630000",3836789090,16/02/2009,MDS,Google,-46.2566378,-16.0603398
35353000767,Palmital,3535309,SP,CRAS,CRAS,"Uruguai, 119 - São José, Palmital - SP, 19970000",1833515287,01/05/2006,MDS,Google,-50.2114279,-22.7774754
43053530067,Charqueadas,4305355,RS,CRAS CASA DA FAMILIA CHARQUEADAS,CRAS,"Uruguai, 191 - Sul América, Charqueadas - RS, 96745000",5139588431,03/03/2010,MDS,Google,-51.6317368,-29.9761803
43228531945,Vespasiano Correa,4322855,RS,CRAS,CRAS,"Uruguaiana, 44 - Centro, Vespasiano Correa - RS, 95972000",5137558079,14/07/2010,MDS,Google,-51.8614977,-29.0679698
42188032003,Turvo,4218806,SC,CRAS,CRAS,"Usilio Tonetto, 72 - Imigrantes, Turvo - SC, 88930000",4835251019,01/11/2010,MDS,Google,-49.67354599999999,-28.9249693
31313006581,Ipatinga,3131307,MG,CRAS TERRITÓRIO IV,CRAS,"Usiminas, 85 - Cidade Nobre, Ipatinga - MG, 35162369",3138298394,01/02/2008,MDS,Google,-42.5684232,-19.4574601
15049706087,Nova Ipixuna,1504976,PA,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"VAI PARA O CÉU, 177 - NOVA CANAÃ, Nova Ipixuna - PA, 68585000",9433443435,01/06/2008,MDS,Google,-49.0864731,-4.9157665
26108004593,Pedra,2610806,PE,CRAS - CENTRO,CRAS,"VALDECI BEZERRA DOS SANTOS, 65 - JOSÉ CAMPELO SALVIANO, Pedra - PE, 55280000",8738581835,01/12/2005,MDS,Google,-36.9464715,-8.498862500000001
25011500259,Areia de Baraúnas,2501153,PB,CRAS - Centro de Referência de Assistência Social,CRAS,"VALDECIR SALES, 201 - CENTRO, Areia de Baraúnas - PB, 58732000",8381537574,01/01/2004,MDS,Google,-36.947793,-7.124072
27088001250,São Sebastião,2708808,AL,Casa das Famílias,CRAS,"VALDEVINO DA SILVA, 36 - Centro, São Sebastião - AL, 57275000",8235421462,01/06/2006,MDS,Google,-36.5538259,-9.9327694
29038020105,Boa Vista do Tupim,2903805,BA,CRAS ADELINA FERREIRA GOMES,CRAS,"VALE DO PARAGUAÇU, 0 - TERRA BOA, Boa Vista do Tupim - BA, 46850000",7533262210,12/08/2010,MDS,Google,-45.7142063,-21.5679739
43126232211,Muliterno,4312625,RS,CRAS,CRAS,"VALENTIN JOSÉ MARINI, 349 - CENTRO, Muliterno - RS, 99990000",5433861111,16/03/2011,MDS,Google,-51.77002359999999,-28.330118
32001302132,Águia Branca,3200136,ES,Rosani Cunha,CRAS,"VALERY KOSZAROWYSKI, 199 - PRAÇA TRÊS PODERES, Águia Branca - ES, 29795000",2737451322,01/08/2006,MDS,Google,NA,NA
35003032385,Aguaí,3500303,SP,CRAS Sra Luiza Antonia Milanez,CRAS,"VALINS, 746 - CENTRO, Aguaí - SP, 13860000",1936537158,14/06/2011,MDS,Google,-46.9796563,-22.0585551
21001000278,Afonso Cunha,2100105,MA,CRAS Conceição Crispim,CRAS,"VALMIR COSTA, 3 - CAIXA D'AGUA, Afonso Cunha - MA, 65505000",98984959960,01/05/2006,MDS,Google,-43.3220115,-4.1317882
33010015296,Campos dos Goytacazes,3301009,RJ,CRAS ESPLANADA,CRAS,"VALTER SALES, 0 - PQ ESPLANADA, Campos dos Goytacazes - RJ, 28055500",22981751598,01/09/2009,MDS,Google,-41.3638763,-21.7469688
35065035765,Birigui,3506508,SP,CRAS - Centro de Referência de Assistência Social IV,CRAS,"VALÉRIO ANHE RIBALTA, 730 - Residencial Portal da Pérola II, Birigui - SP, 16201420",1836341079,01/07/2012,MDS,Google,-50.318613,-21.2506125
21095500372,Ribamar Fiquene,2109551,MA,CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"VANDERLY FERRAZ, 0 - CENTRO, Ribamar Fiquene - MA, 65935000",9935861117,01/01/2007,MDS,Google,-47.3805574,-6.0748256
43189015161,São Luiz Gonzaga,4318903,RS,CRAS - Centro de Referencia em Cidadania,CRAS,"VASCO ALVES, 3067 - CENTRO, São Luiz Gonzaga - RS, 97800000",5533524428,09/03/2009,MDS,Google,-54.9469013,-28.4107636
24071001445,Macaíba,2407104,RN,CRAS TAVARES DE LIRA,CRAS,"VENANCIO ALVES, 20 - AUTA DE SOUZA, Macaíba - RN, 59280000",8432713393,01/07/2004,MDS,Google,-35.345224,-5.860844999999999
14004520319,Pacaraima,1400456,RR,CRAS Centro de Referência de Assistência Social João Rosas de Almeida,CRAS,"VENEZUELA, 958 - Vila Nova, Pacaraima - RR, 69345000",95991143862,11/05/2010,MDS,Google,-61.1432703,4.4839184
31161003385,Chapada do Norte,3116100,MG,CASA DA FAMILIA,CRAS,"VENUS, 0 - CENTRO, Chapada do Norte - MG, 39648000",3337391160,01/08/2006,MDS,Google,-42.5389353,-17.0873267
21110530495,São João do Paraíso,2111052,MA,CRAS - CENTRO DE REFERÊNCIA DE ASSISTENCIA SOCIAL,CRAS,"VENÂNCIO JOSÉ MARINHO, 0 - CENTRO, São João do Paraíso - MA, 65973000",99984680940,01/01/2009,MDS,Google,-47.0551346,-6.4661654
31525030431,Pouso Alegre,3152501,MG,CRAS SUDESTE,CRAS,"VER. ANTONIO DA COSTA RIOS, 861 - São Geraldo, Pouso Alegre - MG, 37558059",3534218162,26/03/2010,MDS,Google,-45.9308772,-22.2433394
21113002420,São Luís,2111300,MA,CRAS COROADINHO,CRAS,"VERDE, 0 - COROADINHO, São Luís - MA, 65040000",98988650273,01/07/2004,MDS,Google,-44.2674434,-2.5502523
50027001613,Campo Grande,5002704,MS,CRAS HERCULES MANDETTA,CRAS,"VERDEJANTES, 0 - NOVOS ESTADOS, Campo Grande - MS, 79034050",6733144482,05/08/2005,MDS,Google,-54.5599439,-20.4180045
24010002340,Apodi,2401008,RN,CRAS LAGOA SECA,CRAS,"VEREADOR ABILIO SOARES DE MACEDO, 369 - LAGOA SECA, Apodi - RN, 59700000",84996344046,01/08/2007,MDS,Google,-37.7980309,-5.6590526
26078000563,Itaquitinga,2607802,PE,CRAS - CASA DAS FAMÍLIAS,CRAS,"VEREADOR AGEU CARDOSO, 188 - CENTRO, Itaquitinga - PE, 55950000",8136431240,16/11/2005,MDS,Google,-35.1001768,-7.665877699999998
42050000629,Dionísio Cerqueira,4205001,SC,CRAS DIONISIO CERQUEIRA,CRAS,"VEREADOR ARGEMIRO PEREIRA, 400 - TRÊS FRONTERIA, Dionísio Cerqueira - SC, 89950000",4936441072,01/10/2003,MDS,Google,-53.6230554,-26.2649776
50009003307,Antônio João,5000906,MS,CRAS - Centro de Referência de Assitência Social,CRAS,"VEREADOR ARTUR DE OLIVEIRA, 1490 - Vila Penzo, Antônio João - MS, 79910000",6734351081,01/12/2004,MDS,Google,-55.9572641,-22.1904012
35546515420,Torre de Pedra,3554656,SP,CRAS CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL DE TORRE DE PEDRA,CRAS,"VEREADOR ATALIBA DA COSTA AVILA, 275 - CENTRO, Torre de Pedra - SP, 18265000",1532521380,03/03/2010,MDS,Google,-48.1969059,-23.2477741
43077006810,Esteio,4307708,RS,CRAS Conviver,CRAS,"VEREADOR ERNESTO DE MENEZES, 52 - VILA OLIMPICA, Esteio - RS, 93285090",5134731922,24/09/2009,MDS,Google,-51.1465597,-29.855082
22083004643,Piracuruca,2208304,PI,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,CRAS,"VEREADOR FRANCISCO MACHADO DE SOUSA, 0 - FATIMA, Piracuruca - PI, 64240000",8633431806,01/01/2006,MDS,Google,-41.7085107,-3.9182973
35098020707,Campos Novos Paulista,3509809,SP,CRAS MERCEDES MOLINA,CRAS,"VEREADOR JOAO BOTELHO DE MELLO, 566 - VILA NOVA, Campos Novos Paulista - SP, 19960000",1434761206,09/04/2010,MDS,Google,-49.9953142,-22.6071649
31108004926,Campanário,3110806,MG,CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL - CAMPANÁRIO,CRAS,"VEREADOR JORGE PEREIRA, 89 - CENTRO, Campanário - MG, 39835000",3335131511,01/07/2008,MDS,Google,-41.72572290000001,-18.2390252
25040715091,Caraúbas,2504074,PB,CRAS MARIA MARLY NEVES JORDAO,CRAS,"VEREADOR JOSÉ CLEMENTE DE QUEIROZ, 122 - Centro, Caraúbas - PB, 58595000",8333071107,01/07/2009,MDS,Google,-36.495995,-7.7304293
35130003201,Cotia,3513009,SP,CRAS MONTE SERRAT,CRAS,"VEREADOR JOSÉ DE SOUZA, 74 - VILA MONTE SERRAT, Cotia - SP, 6717185",1146140663,02/01/2005,MDS,Google,-46.922995,-23.6065349
31681004545,Tapira,3168101,MG,CRAS TAPIRA CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"VEREADOR JOSÉ REZENDE, 157 - CENTRO, Tapira - MG, 38185000",3436331186,01/03/2004,MDS,Google,-46.821095,-19.922597
24058020097,João Câmara,2405801,RN,CRAS - CASA DAS FAMÍLIAS,CRAS,"VEREADOR JOSÉ SEVERIANO DA CÂMARA, 712 - SÃO FRANCISCO, João Câmara - RN, 59550000",8432623777,01/03/2010,MDS,Google,-35.8220859,-5.5337646
35153032395,Estrela do Norte,3515301,SP,CRAS,CRAS,"VEREADOR JOSÉ VIEIRA DOS SANTOS, 20 - VILA SÃO JOSÉ, Estrela do Norte - SP, 19230000",1839991161,05/05/2011,MDS,Google,-51.6613002,-22.4920832
52103030089,Israelândia,5210307,GO,CRAS CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL - CRAS,CRAS,"VEREADOR JOVITOFERREIRA SOARES, 0 - CENTRO, Israelândia - GO, 76205000",6436781385,07/06/2010,MDS,Google,-50.9068116,-16.3157994
26060004414,Garanhuns,2606002,PE,CRAS BOA VISTA,CRAS,"VEREADOR JOÃO BEZERRA SOBRINHO, 147 - BOA VISTA, Garanhuns - PE, 55292380",8737635226,01/10/2005,MDS,Google,-36.490039,-8.90376
51003004796,Alto Araguaia,5100300,MT,CRAS PROFESSOR GERALDO DOURADO BRANDAO,CRAS,"VEREADOR JOÃO FERREIRA NEVES, 0 - VILA AEROPORTO, Alto Araguaia - MT, 78780000",6634813037,01/12/2007,MDS,Google,-53.2248405,-17.3296686
51062904922,Paranaíta,5106299,MT,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,CRAS,"VEREADOR JOÃO LOPO DE SOUZA, 0 - CENTRO, Paranaíta - MT, 78590000",6635631304,01/02/2008,MDS,Google,-56.4729919,-9.671150700000002
29287020488,Santo Antônio de Jesus,2928703,BA,CRAS COMUNIDADE,CRAS,"VEREADOR LUIZ DO ALTO, 459 - RENATO MACHADO, Santo Antônio de Jesus - BA, 44570000",7536321690,03/05/2010,MDS,Google,-39.255271,-12.960798
25035500174,Cacimbas,2503555,PB,CRAS - IVO DE ALMEIDA,CRAS,"VEREADOR MANOEL DE ALMEIDA, 0 - DISTRITO DE SÃO SEBASTIÃO, Cacimbas - PB, 58698000",83998507895,01/01/2004,MDS,Google,-37.150951,-7.220506899999999
27027002623,Feliz Deserto,2702702,AL,CRAS DE FELIZ DESERTO,CRAS,"VEREADOR MANOEL LERI, 0 - CENTRO, Feliz Deserto - AL, 57220000",8235561181,01/04/2007,MDS,Google,-36.3031172,-10.293923
23053003352,Ibiapina,2305308,CE,CRAS ESTÁDIO,CRAS,"VEREADOR MANUEL RODRIGUES, 0 - PRAÇA DO ESTÁDIO, Ibiapina - CE, 62360000",8836531429,01/11/2005,MDS,Google,-40.8908555,-3.924542599999999
35508001975,São Sebastião da Grama,3550803,SP,CRAS CASA DA FAMILIA GRAMENSE,CRAS,"VEREADOR MAURO FERREIRA DE VASCONCELLOS, 23 - DISTRITO INDUSTRIAL, São Sebastião da Grama - SP, 13790000",1936469980,01/09/2005,MDS,Google,-46.8331549,-21.7140512
24078001542,Monte Alegre,2407807,RN,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"VEREADOR MAXIMO BATISTA, 105 - CENTRO, Monte Alegre - RN, 59182000",8432764058,01/03/2006,MDS,Google,-35.4124355,-6.0912649
43203230625,Senador Salgado Filho,4320321,RS,CRAS,CRAS,"VEREADOR MILITÃO ROQUE, 225 - CENTRO, Senador Salgado Filho - RS, 98895000",5536141196,22/12/2010,MDS,Google,-54.5437205,-28.0104946
23042503342,Cruz,2304251,CE,CRAS CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL - CASA DA FAMILIA,CRAS,"VEREADOR MUNDICO MARTINS, 0 - MALVINAS, Cruz - CE, 62595000",8896537888,01/10/2005,MDS,Google,-40.1821807,-2.9201256
24083020163,Nova Cruz,2408300,RN,CRAS FREI DAMIÃO,CRAS,"VEREADOR NECO MOREIRA, 32 - FREI DAMIÃO, Nova Cruz - RN, 59215000",8432812622,01/04/2010,MDS,Google,-35.4306086,-6.4863355
23134004177,Tianguá,2313401,CE,CRAS CENTRO,CRAS,"VEREADOR RAIMUNDO LIMA, 200 - FREI GALVÃO, Tianguá - CE, 62320000",8836711129,08/12/2007,MDS,Google,-40.9937986,-3.723604899999999
22015500014,Bela Vista do Piauí,2201556,PI,CASA DAS FAMILIAS,CRAS,"VEREADOR RAUL ALCIDES DOS REIS, 26 - CENTRO, Bela Vista do Piauí - PI, 64705000",8934990096,13/04/2007,MDS,Google,-41.8714433,-7.9732414
41003030225,Agudos do Sul,4100301,PR,CRAS - NOSSA SENHORA DA CONCEIÇÃO/CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"VEREADOR RAULINO BATISTA FAGUNDES, 0 - CENTRO, Agudos do Sul - PR, 83850000",4136241311,01/03/2010,MDS,Google,-49.3384109,-25.988663
35478039153,Santo André,3547809,SP,CRAS ANA MARIA,CRAS,"VEREADOR VENANCIO NETO, 0 - JARDIM ANA MARIA, Santo André - SP, 9260520",1144011193,13/04/2019,MDS,Google,-46.4907134,-23.629249
43097532993,Ibarama,4309753,RS,CRAS CONVIVÊNCIA CIDADÃ,CRAS,"VERGÍLIO DA CAS, 187 - CENTRO, Ibarama - RS, 96925000",5137441224,27/05/2011,MDS,Google,-53.13002400000001,-29.4212053
22099701918,São João do Arraial,2209971,PI,CASA DAS FAMILIAS,CRAS,"VICENTE AUGUSTO, 681 - CENTRO, São João do Arraial - PI, 64155000",8633851105,01/07/2006,MDS,Google,-42.4477762,-3.8142786
29319004255,Tucano,2931905,BA,CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"VICENTE CAFÉ, 0 - DISTRITO DE RUA NOVA, Tucano - BA, 48790000",7592206496,01/11/2005,MDS,Google,-38.926357,-11.0533956
35300003404,Mira Estrela,3530003,SP,CASA DA FAMILIA,CRAS,"VICENTE CASTREQUINI, 564 - CENTRO, Mira Estrela - SP, 15580000",1738461258,01/09/2005,MDS,Google,NA,NA
33017015484,Duque de Caxias,3301702,RJ,CRAS JARDIM PRIMAVERA,CRAS,"VICENTE CELESTINO, 615 - JARDIM PRIMAVERA, Duque de Caxias - RJ, 25220020",2127738889,08/09/2009,MDS,Google,-43.3252345,-22.5789714
31421015037,Miradouro,3142106,MG,CRAS de MIRADOURO,CRAS,"VICENTE DE PAULA LIMA, 150 - ALBUCACYS DE CASTRO, Miradouro - MG, 36893000",3237531011,13/10/2008,MDS,Google,-42.3433931,-20.8859445
25013015349,Aroeiras,2501302,PB,CRAS - CASA DA FAMÍLIA,CRAS,"VICENTE FERREIRA LIMA, 0 - CENTRO, Aroeiras - PB, 58489000",8333961020,10/10/2005,MDS,Google,-35.7063659,-7.545320299999999
52220515147,Vicentinópolis,5222054,GO,CRAS AÇÃO E CIDADANIA,CRAS,"VICENTE FERREIRA, 1008 - CENTRO, Vicentinópolis - GO, 75555000",6436911205,28/12/2010,MDS,Google,-49.80493209999999,-17.7360394
26139035381,Serra Talhada,2613909,PE,CRAS BORBOREMA,CRAS,"VICENTE INÁCIO OLIVEIRA, 1372 - BORBOREMA, Serra Talhada - PE, 56906073",8738313232,10/01/2012,MDS,Google,-38.307234,-7.980805999999999
31682036559,Tapiraí,3168200,MG,CRAS ANTÔNIO EUSTAQUIO DE CARVALHO JUNIOR,CRAS,"VICENTE JOSE LUCAS, 70 - CENTRO, Tapiraí - MG, 38980000",3734231174,05/11/2012,MDS,Google,-46.0188824,-19.8919576
24080001457,Mossoró,2408003,RN,CRAS ALTO DE SÃO MANOEL,CRAS,"VICENTE LEITE, 100 - PLANALTO TREZE DE MAIO, Mossoró - RN, 59631260",8433152220,16/09/2005,MDS,Google,-37.3420774,-5.211225799999999
